comicID,characterID
30227,1009351
30227,1009718
38882,1009220
38882,1009664
37192,1009288
37192,1009452
36725,1009185
36725,1009718
38947,1009718
36575,1009220
41461,1009220
34598,1009535
38927,1009220
38927,1009368
38927,1009471
38927,1009664
39407,1009267
39407,1009309
39407,1009393
39407,1009629
39407,1009718
30258,1009313
30258,1009718
30258,1009722
34031,1009452
36445,1009310
32778,1009664
38985,1009417
40017,1009310
39429,1009610
38087,1009276
38087,1009610
40023,1009351
40023,1011360
41360,1009610
41287,1009220
41287,1009407
38922,1009220
38922,1009368
38922,1009471
38922,1009664
39337,1009220
38902,1009310
38042,1009189
38042,1009220
38042,1009351
38042,1009368
38042,1009471
38042,1009662
38042,1009664
40020,1009452
39409,1009267
39409,1009309
39409,1009393
39409,1009629
39409,1009718
38026,1009220
38026,1009407
38026,1009588
38026,1009664
39815,1009417
36320,1009243
36320,1009257
36320,1009310
36320,1009382
36320,1009466
37047,1009351
37047,1011360
59384,1009268
59384,1009281
59384,1009351
59384,1009610
38481,1009257
38481,1009310
38481,1009718
39686,1009223
39686,1011490
39686,1009368
39686,1009685
39729,1011428
39729,1009718
34981,1009220
29395,1009220
29395,1009610
37043,1009262
34980,1009220
38979,1009189
36311,1009223
36311,1011490
36311,1009368
36311,1009685
38110,1009220
38110,1009268
38110,1010740
37402,1009366
37402,1009662
39487,1009262
31144,1009175
31144,1009378
31144,1009562
39298,1009220
39537,1009148
39537,1009343
39537,1009351
39537,1009407
39537,1009664
32171,1009277
32171,1009718
34702,1009175
34702,1009257
34702,1009267
34702,1009310
34702,1009718
36948,1009268
36948,1009351
36948,1009610
36073,1009282
36073,1009480
36073,1009592
36073,1009652
36073,1009664
38959,1009185
38959,1009452
38959,1009610
29436,1009268
29436,1009351
29436,1009610
38119,1009718
34981,1009220
37043,1009262
34980,1009220
36311,1009223
36311,1011490
36311,1009368
36311,1009685
38979,1009189
37402,1009366
37402,1009662
38110,1009220
38110,1009268
38110,1010740
39487,1009262
35712,1009268
35712,1009351
41098,1009452
35769,1009189
35769,1009220
35769,1009471
35769,1010740
38405,1009214
38405,1011428
36432,1009313
36432,1009399
36432,1009417
36432,1009546
30823,1009189
30823,1009220
30823,1009368
30823,1009718
41375,1009417
30226,1009718
41022,1009351
41022,1009382
41022,1009664
36046,1009351
35654,1009382
35654,1010362
35654,1010693
38215,1009312
38215,1009480
38215,1009592
38215,1009664
29795,1009148
37583,1009465
37583,1009504
37343,1009480
39602,1009610
41023,1009664
39723,1009268
39723,1009351
38404,1009219
38404,1011428
36784,1009187
36784,1009629
29497,1009664
38907,1009722
39726,1009220
39726,1010740
36269,1009227
36269,1009368
36269,1009610
33102,1009610
37581,1009214
37581,1009592
37581,1009664
36569,1009610
39725,1009312
39725,1009480
39725,1009592
39725,1009664
29200,1009175
29200,1009220
29200,1009338
29200,1009368
29200,1009524
29200,1011360
29200,1009610
29200,1009662
29200,1009707
29200,1009718
36863,1009310
36863,1009581
36952,1009220
36952,1010740
38482,1009243
38482,1009257
38482,1009310
38482,1009417
38482,1009466
38482,1009504
38482,1009718
38244,1009220
38244,1010740
38445,1010820
38903,1009159
38903,1009243
38903,1009310
38903,1009362
38903,1009417
38903,1009524
38903,1009562
38903,1009629
38903,1009673
38903,1009718
39350,1009381
39350,1009718
36326,1009243
36326,1009257
36326,1009310
36326,1011428
36326,1009417
36326,1009466
36326,1009512
36326,1009629
36326,1009718
28006,1009220
28006,1009356
28006,1010740
39502,1009268
39819,1009163
39819,1009476
39819,1009606
39819,1009695
36641,1011428
37042,1009351
41006,1009662
36448,1009159
36448,1009243
36448,1009310
36448,1009362
36448,1009417
36448,1009524
36448,1009562
36448,1009629
36448,1009673
36448,1009718
32242,1009268
28005,1009220
28005,1009356
28005,1010740
36482,1011490
37049,1009351
37049,1011360
31536,1009368
35276,1009580
35276,1009717
36448,1009159
36448,1009243
36448,1009310
36448,1009362
36448,1009417
36448,1009524
36448,1009562
36448,1009629
36448,1009673
36448,1009718
32242,1009268
28005,1009220
28005,1009356
28005,1010740
40881,1009610
36044,1009351
36044,1011436
38643,1010743
38643,1010744
38643,1009592
35261,1009338
35261,1011220
35261,1009471
38969,1009268
36645,1010743
36645,1010744
36645,1009592
37580,1009220
37580,1009471
36424,1009313
36424,1009337
36424,1009399
36424,1009417
36424,1009499
36424,1009504
36424,1009546
40977,1009148
40883,1009610
35110,1009368
29343,1009220
29343,1010740
35715,1009268
35715,1009351
38300,1009257
38300,1009504
30873,1009257
30873,1011428
30873,1009546
30873,1009718
38861,1009420
34351,1009220
34351,1009368
38461,1009610
37329,1009220
36746,1009220
37655,1009707
40884,1009610
39878,1009407
39878,1009440
39878,1009480
39878,1009664
36066,1009368
36066,1009664
40882,1009366
40882,1009610
40882,1009662
39722,1009368
30856,1009223
30856,1009268
30856,1010805
38443,1009610
40886,1009220
40886,1009515
40886,1009610
40886,1009718
36782,1009187
30225,1009718
38114,1009351
37579,1009212
37579,1009268
37579,1009652
37579,1009718
41147,1009189
41147,1009297
41147,1009351
41147,1009577
41147,1010740
37190,1009610
38252,1009220
38043,1009189
38043,1009297
38043,1009351
38043,1011436
38043,1009577
38043,1010740
34048,1009452
38941,1009282
38941,1009592
38941,1009669
37057,1009351
38125,1009480
38125,1009664
38921,1009189
38921,1009297
38921,1009351
38921,1009577
38921,1010740
38920,1009189
38920,1009297
38920,1009351
38920,1009577
38920,1010740
35284,1009580
35284,1009717
38904,1009159
38904,1009257
38904,1009310
38904,1009362
38904,1009417
38904,1009476
38904,1009629
38904,1009718
29769,1009343
37638,1009610
30257,1009718
30257,1009722
35501,1009241
35501,1009258
35501,1009366
35501,1009610
35501,1009662
39600,1009257
39600,1009310
39600,1009610
39600,1009629
39600,1009718
35809,1009368
35809,1009718
38316,1009257
38316,1009310
38316,1009718
32188,1009159
32188,1009257
32188,1009310
32188,1009362
32188,1009417
32188,1009476
32188,1009629
32188,1009718
39554,1009407
39554,1009480
39554,1009588
39554,1009592
39554,1009664
38597,1009610
37403,1009281
37403,1009366
37403,1009610
37403,1009662
28927,1009220
28927,1009356
28927,1009471
28927,1010740
41113,1009718
36434,1009313
36434,1009399
36434,1009417
36434,1009546
30235,1009465
30235,1009718
39417,1009220
39223,1009588
39223,1009664
35154,1009175
35774,1009189
35774,1009220
35774,1009471
35774,1010740
39221,1009610
39554,1009407
39554,1009480
39554,1009588
39554,1009592
39554,1009664
39220,1009465
39220,1009718
37491,1009175
37491,1009206
37491,1009310
37491,1011293
37491,1009417
37491,1009465
37491,1009504
37568,1009310
39562,1009262
40654,1009351
38068,1009175
38068,1009189
38068,1009306
38068,1010702
38068,1009452
38068,1009483
38308,1009220
38308,1010740
36048,1009351
36048,1011436
39854,1009718
35534,1011490
35534,1009610
39701,1009220
39701,1009535
38217,1009588
38217,1009664
41112,1009268
41112,1009351
41112,1009515
41112,1009718
36563,1009610
31227,1009610
31227,1009718
39359,1009220
39359,1009368
39359,1009664
29794,1009148
36328,1009243
36328,1009257
36328,1009310
36328,1009417
36328,1009466
36328,1009718
33013,1009368
39490,1009220
39490,1010740
35713,1009268
35713,1009351
35713,1009718
37445,1009592
41007,1009310
41007,1009417
39561,1009407
39561,1009480
39561,1009588
39561,1009592
39561,1009664
36493,1009471
37582,1009465
37582,1009504
39222,1009175
39229,1009220
39229,1010740
39565,1009262
38638,1009366
38638,1009592
38638,1009610
38638,1009662
30857,1009268
40090,1009187
40090,1009220
40090,1009257
40090,1009338
40090,1009351
40090,1009368
40090,1009215
40090,1011220
40090,1009610
40090,1009629
40090,1009662
40090,1009664
40090,1010740
40090,1009718
38305,1009707
36643,1011428
35277,1009168
35277,1009185
39242,1009220
33062,1009268
38514,1009718
39040,1009664
38483,1009243
38483,1009257
38483,1009310
38483,1009417
38483,1009718
38238,1009159
38238,1009175
38238,1009243
38238,1009257
38238,1009267
38238,1009310
38238,1009313
38238,1009362
38238,1009417
38238,1009512
38238,1009562
38238,1009629
38238,1009718
29768,1009343
41026,1009610
37569,1009159
37569,1009214
37569,1009313
37569,1009399
37569,1009417
37569,1009504
37569,1009512
37569,1009554
37054,1009351
39301,1009159
39301,1009175
39301,1009243
39301,1009257
39301,1009267
39301,1009310
39301,1009313
39301,1009362
39301,1009417
39301,1009512
39301,1009562
39301,1009629
39301,1009718
30256,1009381
30256,1009722
39041,1009257
39041,1009539
39041,1011490
39041,1009366
39041,1009610
39041,1009662
31535,1009368
29199,1009175
29199,1009220
29199,1009338
29199,1009368
29199,1009378
29199,1009215
29199,1009524
29199,1011360
29199,1009610
29199,1009662
29199,1009664
29199,1009697
29199,1009718
33031,1009664
39228,1009343
39226,1009362
39226,1009368
38154,1009338
36582,1009282
36582,1009351
32240,1009268
41028,1009268
41028,1009312
41028,1009592
30857,1009268
40090,1009187
40090,1009220
40090,1009257
40090,1009338
40090,1009351
40090,1009368
40090,1009215
40090,1011220
40090,1009610
40090,1009629
40090,1009662
40090,1009664
40090,1010740
40090,1009718
38305,1009707
36643,1011428
35277,1009168
35277,1009185
32186,1009381
32186,1009504
36501,1009219
36501,1009243
36501,1011385
36501,1009310
36501,1009399
36501,1009638
36501,1009664
36501,1009718
36501,1009725
40170,1009219
40170,1009243
40170,1011385
40170,1009310
40170,1009399
40170,1009638
40170,1009664
40170,1009718
40170,1009725
36600,1009610
40888,1009610
38307,1009220
40988,1009407
35505,1009539
35505,1009366
35505,1009610
35505,1009662
37404,1009366
37404,1009610
37404,1009662
33001,1009268
37578,1009610
38518,1009185
38518,1009610
36069,1009664
38111,1009610
38111,1009664
36052,1009351
36052,1011436
38243,1009189
38243,1009220
38243,1009257
38243,1009268
38243,1009351
38243,1009368
38243,1009417
38243,1009610
38243,1009664
38243,1009718
40987,1009219
40987,1009243
40987,1011385
40987,1009310
40987,1009399
40987,1009638
40987,1009664
40987,1009718
40987,1009725
38320,1009257
38320,1009310
38320,1009718
36583,1009220
36583,1009306
36583,1009368
36583,1010760
36583,1009477
36583,1009610
36583,1009662
36583,1009664
30065,1009722
38447,1009306
38447,1010702
38447,1010820
36433,1009243
36433,1009257
36433,1009310
36433,1009313
36433,1009399
36433,1009417
36433,1009504
36433,1009546
36433,1009718
36739,1009610
36739,1009664
34277,1009187
36198,1009262
38509,1009214
38509,1009268
40169,1009257
40169,1009310
40169,1009313
40169,1009399
40169,1009504
40169,1009546
39280,1009219
39280,1009243
39280,1011385
39280,1009310
39280,1009399
39280,1009638
39280,1009664
39280,1009718
39280,1009725
40887,1009407
40887,1009480
40887,1009664
32709,1009471
32709,1009535
32709,1009554
38206,1009220
38206,1009407
38206,1009664
38925,1009480
38925,1009664
32597,1009417
36098,1009343
36098,1009718
38928,1009480
38928,1009664
34377,1009159
34377,1009175
34377,1009257
34377,1009362
34377,1009368
34377,1009504
36241,1009718
39043,1009220
39043,1009452
39043,1009610
39043,1009718
36231,1009220
36231,1009610
36231,1009664
36231,1009718
38251,1009220
38251,1009664
38641,1010743
38641,1010744
38641,1009592
36953,1009268
36953,1009351
36953,1009610
38697,1009417
39993,1009382
36972,1009648
32776,1009664
40892,1009480
40892,1009664
38442,1009610
34015,1009220
34015,1009452
34015,1009610
34015,1009718
38628,1009610
37642,1009610
39044,1009220
39044,1009452
39044,1009610
39044,1009718
36385,1009220
38697,1009417
39993,1009382
36972,1009648
32776,1009664
40892,1009480
40892,1009664
38442,1009610
38628,1009610
37642,1009610
34015,1009220
34015,1009452
34015,1009610
34015,1009718
39853,1009220
37400,1009281
37400,1009366
37400,1009610
37400,1009662
38700,1009351
38700,1011436
35552,1009220
35552,1009368
35552,1009610
35552,1009664
35552,1009718
38972,1009592
38972,1009664
36497,1009219
36497,1009399
36497,1009504
36564,1009610
38708,1009220
37488,1009707
38937,1009241
38937,1009258
40044,1009610
35708,1009268
39541,1009187
39541,1009281
39541,1009592
38703,1009220
38703,1009480
38703,1009664
38703,1010740
38913,1009592
38913,1009664
39495,1010740
30266,1009722
39018,1009539
39018,1009366
39018,1009610
39018,1009662
38917,1009592
38917,1009664
38523,1009220
38523,1009243
38523,1009351
38523,1009366
38523,1009368
38523,1009417
38523,1009465
38523,1009546
36047,1009351
36047,1011436
39852,1009220
39852,1009338
39852,1009368
39852,1009610
39852,1009664
39852,1009685
39852,1009718
38915,1009592
38915,1009664
32187,1009310
32187,1009404
32187,1009610
32187,1009718
37411,1009610
30862,1009187
30862,1009268
30862,1009281
30862,1009629
39303,1009592
39303,1009664
29092,1009220
39017,1009189
39017,1009220
39017,1010740
36321,1009243
36321,1009257
36321,1009310
36321,1009417
36321,1009466
36321,1009718
34982,1009664
39575,1009187
39575,1009281
39575,1009592
38309,1009220
38309,1009664
39433,1009243
39433,1009393
39433,1009417
39433,1009512
39433,1009554
39433,1009664
38213,1009592
38213,1009664
29216,1009524
35286,1009185
37489,1009189
37489,1009539
37489,1009351
37489,1010361
37489,1010693
37489,1009610
30234,1009718
40063,1009610
38707,1009368
29461,1009610
38636,1009592
38126,1009220
38126,1009610
32238,1009268
38453,1009220
38453,1009297
36642,1011428
32595,1009159
32595,1009268
32595,1010890
32595,1009512
32595,1009573
32595,1009718
36072,1009220
36072,1009535
29198,1009175
29198,1009220
29198,1009282
29198,1009338
29198,1009368
29198,1009378
29198,1009215
29198,1009452
29198,1009466
29198,1011360
29198,1009610
29198,1009652
29198,1009662
29198,1009664
29198,1009718
32238,1009268
38453,1009220
38453,1009297
36642,1011428
32595,1009159
32595,1009268
32595,1010890
32595,1009512
32595,1009573
32595,1009718
36072,1009220
36072,1009535
29198,1009175
29198,1009220
29198,1009282
29198,1009338
29198,1009368
29198,1009378
29198,1009215
29198,1009452
29198,1009466
29198,1011360
29198,1009610
29198,1009652
29198,1009662
29198,1009664
29198,1009718
31533,1009276
31533,1009368
37650,1009159
37650,1009257
37650,1009351
37650,1009362
37650,1009417
37650,1009524
37650,1009562
37650,1009610
37650,1009662
28944,1009189
28944,1009338
38706,1009257
38706,1009718
32128,1009191
39648,1009504
39525,1009214
39525,1009268
39525,1009277
39525,1009561
39525,1009673
38716,1009539
38716,1009366
38716,1009588
38716,1009610
38716,1009662
36053,1009351
36273,1009227
36273,1009277
36273,1009368
36273,1009610
38066,1009220
38066,1009483
38896,1009220
33091,1009159
33091,1009488
33091,1009512
30064,1009722
39901,1009407
39901,1009480
39901,1009664
39094,1009220
36943,1009220
36943,1009257
36943,1009310
36943,1011428
39646,1009610
38712,1009215
39414,1009313
39414,1009718
39414,1009722
36426,1009175
36426,1009243
36426,1009313
36426,1009362
36426,1009417
36426,1009504
36426,1009546
36426,1009629
36426,1009718
39524,1009214
39524,1009268
39524,1009277
39524,1009561
39524,1009673
38711,1009471
32998,1009268
39019,1009539
39019,1009366
39019,1009610
39019,1009662
36331,1009243
36331,1009310
36331,1009417
36331,1009466
36331,1009718
38710,1009664
36736,1009477
36736,1009664
39015,1009220
39015,1009535
37633,1009175
37633,1009189
37633,1009220
37633,1009368
37633,1009215
37633,1009610
37633,1009664
37633,1010740
37633,1009718
36164,1009407
36164,1009480
36164,1009664
38974,1009664
38155,1009338
38709,1009504
32706,1009471
32706,1009535
32706,1009554
38464,1009718
31176,1009215
31908,1009220
31908,1010740
29792,1009368
32593,1009268
32593,1010890
32593,1009718
35676,1009268
39849,1009220
39849,1009338
39849,1009351
39849,1009368
39849,1009215
39849,1011220
39849,1009610
39849,1009662
39849,1009664
39849,1009718
36956,1009268
36956,1009351
36956,1009610
38499,1009220
38499,1009368
38499,1009664
34352,1009368
34352,1009664
34185,1009220
34185,1009664
36647,1010743
36647,1010744
36647,1009592
38542,1011223
38459,1009220
38459,1009368
38459,1009664
39016,1009343
39016,1009718
36576,1009343
36576,1009664
39434,1009309
39434,1009610
29763,1009343
39251,1009220
39251,1009338
39251,1009351
39251,1009368
39251,1009215
39251,1011220
39251,1009610
39251,1009662
39251,1009664
39251,1009718
39021,1009718
39744,1009220
39744,1009368
39744,1011220
39744,1009610
39744,1009664
39744,1009718
38640,1010743
38640,1010744
38640,1009592
30924,1010805
38962,1009220
38962,1009368
38962,1011220
38962,1009480
38962,1009610
38962,1009664
38962,1009718
38923,1009220
38923,1009338
38923,1009351
38923,1009368
38923,1009215
38923,1011220
38923,1009610
38923,1009662
38923,1009664
38923,1009718
39850,1009417
38640,1010743
38640,1010744
38640,1009592
38962,1009220
38962,1009368
38962,1011220
38962,1009480
38962,1009610
38962,1009664
38962,1009718
38923,1009220
38923,1009338
38923,1009351
38923,1009368
38923,1009215
38923,1011220
38923,1009610
38923,1009662
38923,1009664
38923,1009718
39850,1009417
38975,1009220
38975,1009338
38975,1009351
38975,1009368
38975,1011220
38975,1009480
38975,1009610
38975,1009664
38975,1009718
36274,1009268
38717,1009718
38505,1011223
34811,1009220
38619,1009187
38619,1009610
29378,1009351
29378,1011223
38602,1009268
38624,1009417
38624,1009546
38624,1009629
38624,1009718
36899,1009189
36899,1009338
36899,1011220
39327,1009220
35497,1009356
35497,1009366
35497,1009610
35497,1009662
37200,1009257
39890,1009310
39890,1009477
32740,1009664
30265,1009722
38302,1009159
38302,1009175
38302,1009257
38302,1009351
38302,1009362
38302,1009366
38934,1009262
38613,1009175
38613,1009189
38613,1009220
29091,1009175
29091,1009189
29091,1009220
29091,1009452
30233,1009368
30233,1009718
36049,1009351
36049,1011223
36160,1009268
35992,1009268
35992,1009312
35992,1009592
39672,1009189
39672,1009220
35762,1009220
38524,1009199
38524,1009220
38524,1009243
38524,1009257
38524,1009351
38524,1009366
38524,1009368
38524,1009546
38524,1009554
29197,1009220
29197,1009282
29197,1009338
29197,1009368
29197,1009378
29197,1009215
29197,1009438
29197,1009452
29197,1009466
29197,1011360
29197,1009610
29197,1009664
29197,1009718
36071,1009220
36071,1009535
36071,1010740
36976,1009268
38601,1009268
38601,1009312
38601,1009592
38617,1009220
38617,1009282
38617,1009338
38617,1009368
38617,1009378
38617,1009215
38617,1009438
38617,1009452
38617,1009466
38617,1011360
38617,1009610
38617,1009664
38617,1009718
30962,1009220
30962,1009471
30375,1009187
30375,1009610
38751,1009268
38460,1009610
36177,1009220
39788,1010784
39788,1009189
39788,1009220
39788,1009297
39788,1009471
39788,1009535
39788,1009697
35705,1009268
36584,1009175
36584,1009187
36584,1009189
36584,1009220
36584,1009390
36584,1009452
36584,1009610
39708,1009220
36323,1009257
36323,1009310
36323,1009718
39304,1009154
39304,1009539
39304,1009312
39304,1009356
39304,1009366
39304,1009466
39304,1009662
28946,1009368
28946,1009407
28946,1009664
38635,1009592
38612,1009310
38612,1009610
39595,1009378
39595,1009215
39595,1009610
39595,1009662
39521,1009220
39521,1009297
39521,1009351
39521,1009471
37398,1009539
37398,1009366
37398,1009662
37056,1009351
32236,1009268
30134,1009610
39706,1009220
36945,1010740
39576,1009189
39576,1009220
39576,1011490
39576,1009338
39576,1009368
39576,1009524
39576,1009562
39576,1009664
39576,1009707
36382,1009262
36216,1009220
38614,1009268
36865,1009268
36865,1009338
36865,1009368
36865,1009610
36865,1009718
38908,1009310
38908,1009610
32205,1009310
32205,1009404
32205,1009610
36649,1009381
36649,1009718
31224,1009610
31224,1009718
37446,1009610
37446,1009662
37446,1009719
29390,1009368
38752,1009512
39707,1009664
39571,1009189
39571,1009220
39571,1011490
39571,1009338
39571,1009368
39571,1009524
39571,1009562
39571,1009664
39571,1009707
34939,1009262
38372,1009535
38719,1011428
30885,1009187
30885,1009220
30885,1009223
30885,1010702
30885,1009610
30885,1009648
33959,1009268
33844,1009407
33844,1009480
33844,1009664
35520,1009610
31530,1009276
31530,1009287
31530,1009368
31530,1009558
31530,1009610
35220,1009515
38521,1009535
36939,1009220
38625,1009220
38625,1009610
39742,1009243
39742,1009257
39742,1009267
39742,1009268
39742,1009310
39742,1009327
39742,1009472
39742,1009504
39742,1009629
39742,1009718
30996,1009215
36944,1009257
36944,1009310
36944,1011428
36944,1009466
35288,1009185
35288,1009610
38616,1009276
38616,1009287
38616,1009368
38616,1009558
38616,1009610
36088,1009220
36088,1009297
36088,1009368
36088,1009648
36088,1010740
38615,1009220
38615,1009282
38615,1009382
38615,1009215
38615,1009420
38615,1010362
38615,1010693
37336,1009220
37336,1009282
37336,1009382
37336,1009215
37336,1009420
37336,1010362
37336,1010693
30085,1011428
39443,1009718
29215,1009524
29215,1009664
38618,1009351
29493,1009220
29493,1009718
36959,1009664
32704,1009282
32704,1009468
32704,1009471
32704,1009554
32704,1009610
38153,1009220
38153,1009338
38753,1009351
28639,1009351
28639,1011360
39349,1009407
39349,1009664
39614,1009220
30122,1009664
36050,1009351
38069,1009189
38069,1009306
38069,1010702
38069,1009483
29362,1009268
36365,1009351
32112,1009368
32112,1009664
38753,1009351
32704,1009282
32704,1009468
32704,1009471
32704,1009554
32704,1009610
28639,1009351
28639,1011360
39349,1009407
39349,1009664
30122,1009664
39614,1009220
36050,1009351
36227,1009187
36227,1009220
36227,1009297
29474,1009148
29474,1009407
29474,1009471
29474,1009480
29474,1009664
39560,1009407
39560,1009417
39560,1009664
38720,1009297
31017,1009718
39651,1009477
39651,1010744
39651,1009592
39275,1009185
39275,1009389
39275,1009610
32774,1009664
37571,1009297
34182,1009220
34182,1009664
34356,1009368
34356,1009664
37339,1009420
36547,1009407
36547,1009664
29459,1009610
39538,1009407
39538,1009417
39538,1009664
36552,1009407
36552,1009664
36492,1009471
38756,1009718
37187,1009297
36965,1009220
36965,1009297
39590,1009268
39278,1009368
39278,1009421
39278,1009610
36644,1010743
36644,1010744
36644,1009592
29214,1009282
29214,1010760
38701,1009610
38701,1009718
36096,1009343
36096,1009718
39276,1009610
36162,1009718
39444,1009267
39444,1009310
39444,1009610
38642,1009592
36551,1009368
36551,1009407
36551,1009664
34712,1009718
30084,1011428
30084,1009718
39635,1009610
29196,1009175
29196,1009220
29196,1009282
29196,1009338
29196,1009368
29196,1009378
29196,1009215
29196,1009438
29196,1009466
29196,1011360
29196,1009610
29196,1009662
29196,1009664
29196,1009718
36004,1009268
32738,1009480
32738,1009664
38881,1009154
38881,1009539
38881,1009312
38881,1009356
38881,1009366
38881,1009466
38881,1009662
35517,1009220
35517,1009515
35517,1009610
35517,1009718
30263,1009313
30263,1009722
38317,1009257
38317,1009310
38317,1009718
36590,1009351
36051,1009351
36051,1011436
29506,1009257
29506,1009313
29506,1009447
29506,1009554
38909,1009310
38909,1009610
38909,1009718
36059,1009154
36059,1009281
36059,1009539
36059,1009351
36059,1009366
36059,1009610
36059,1009662
36059,1009664
33802,1009368
33802,1009664
32203,1009310
32203,1009404
32203,1009610
37466,1009464
36004,1009268
32738,1009480
32738,1009664
29196,1009175
29196,1009220
29196,1009282
29196,1009338
29196,1009368
29196,1009378
29196,1009215
29196,1009438
29196,1009466
29196,1011360
29196,1009610
29196,1009662
29196,1009664
29196,1009718
38881,1009154
38881,1009539
38881,1009312
38881,1009356
38881,1009366
38881,1009466
38881,1009662
35517,1009220
35517,1009515
35517,1009610
35517,1009718
38317,1009257
38317,1009310
38317,1009718
30263,1009313
30263,1009722
36590,1009351
29506,1009257
29506,1009313
29506,1009447
29506,1009554
38909,1009310
38909,1009610
38909,1009718
36059,1009154
36059,1009281
36059,1009539
36059,1009351
36059,1009366
36059,1009610
36059,1009662
36059,1009664
36051,1009351
36051,1011436
39011,1009227
39011,1009368
32993,1009281
32993,1009351
32993,1009610
32993,1009652
32993,1009718
33009,1009368
33848,1009407
36371,1009220
38412,1009351
38412,1009452
38412,1011360
38412,1009629
32234,1009268
32234,1009648
36200,1009262
29457,1009185
29457,1009404
29457,1009610
30232,1009257
30232,1009368
30232,1009417
30232,1009465
30232,1009466
30232,1009718
35682,1009382
35682,1010362
29074,1009368
36387,1009187
36387,1009262
29322,1009366
29224,1009648
34659,1009220
34659,1009351
34659,1009610
34659,1009662
39010,1009227
39010,1009368
33098,1009243
33098,1009257
33098,1009310
33098,1009381
33098,1009417
33098,1009546
33098,1009629
33098,1009718
36650,1009381
36650,1009718
37202,1009159
37202,1009257
37202,1009504
38574,1011428
38574,1009718
30425,1009351
30425,1011360
29321,1009366
37991,1009268
38152,1009338
28777,1009268
39291,1009610
38637,1009592
34866,1009262
34866,1009215
34866,1009452
34866,1009577
34866,1009610
32725,1009215
32725,1009471
32725,1009718
30121,1009220
30121,1009664
35990,1009268
38057,1009175
38057,1009189
38057,1009220
38057,1009306
38057,1010702
38057,1009452
38057,1009483
34623,1009227
34623,1009368
34623,1009610
38721,1009220
38932,1009187
38932,1009262
30374,1009187
35398,1009220
34673,1009480
34673,1009664
37960,1009175
37960,1009189
37960,1009220
37960,1009306
37960,1010702
37960,1009452
37960,1009483
34475,1009220
33863,1009220
38632,1009718
35293,1009580
38067,1009175
38067,1009189
38067,1009220
38067,1009306
38067,1010702
38067,1009452
38067,1009483
32725,1009215
32725,1009471
32725,1009718
30121,1009220
30121,1009664
39237,1009220
30424,1009351
30424,1011360
30031,1011360
33698,1009184
33698,1009282
33698,1009368
33698,1009504
34819,1009220
34819,1009368
34819,1009664
34819,1009707
30083,1011428
38056,1011428
38062,1009154
38062,1009539
38062,1009312
38062,1009356
38062,1009366
38062,1009466
38062,1009662
38115,1009268
29918,1009220
29918,1009664
36394,1009220
36394,1009368
36394,1009664
36394,1009707
34715,1009664
34704,1009718
32217,1009276
32217,1009378
32217,1009215
32217,1011220
32217,1009610
32217,1009662
38240,1009282
34676,1009664
33124,1009182
33124,1009214
33124,1009268
33124,1009718
39239,1009368
38645,1009718
35292,1009580
35292,1009717
32586,1009156
38810,1009257
38810,1009310
38810,1009610
38810,1009629
38810,1009718
29212,1009175
29212,1009220
29212,1009282
29212,1009338
29212,1009368
29212,1009215
29212,1009438
29212,1009466
29212,1011360
29212,1009610
29212,1009662
29212,1009664
29212,1009718
35101,1009351
36977,1009268
38844,1009185
38844,1009558
38844,1009610
31378,1009189
31378,1009338
35795,1009189
35795,1009220
35795,1009297
35795,1010740
38889,1009281
38889,1009356
38889,1009366
38889,1009592
38889,1009662
30132,1009610
35694,1009268
32722,1009281
32722,1009378
32722,1009215
37996,1009219
37996,1009536
37996,1009233
37996,1009243
37996,1009257
37996,1009267
37996,1009313
37996,1009357
37996,1009381
37996,1009417
37996,1009465
37996,1009466
37996,1009546
37996,1009629
37996,1009673
37996,1009718
38365,1009257
38365,1009310
38365,1009610
38365,1009629
38365,1009718
37971,1009257
37971,1009310
37971,1009610
37971,1009629
37971,1009718
38809,1009257
38809,1009310
38809,1009610
38809,1009629
38809,1009718
38843,1009185
38843,1009389
38843,1009610
36060,1009154
36060,1009539
36060,1009312
36060,1009356
36060,1009366
36060,1009466
36060,1009662
38888,1009257
38888,1009310
38888,1009539
38888,1009312
38888,1009356
38888,1009366
38888,1009466
38888,1009592
38888,1009662
38841,1009185
38841,1009220
38841,1009389
38841,1010811
38841,1009610
37199,1009417
37974,1009257
37974,1009310
37974,1009610
37974,1009629
37974,1009718
38887,1009539
38887,1009312
38887,1009356
38887,1009366
38887,1009466
38887,1009592
38887,1009662
32586,1009156
38810,1009257
38810,1009310
38810,1009610
38810,1009629
38810,1009718
29212,1009175
29212,1009220
29212,1009282
29212,1009338
29212,1009368
29212,1009215
29212,1009438
29212,1009466
29212,1011360
29212,1009610
29212,1009662
29212,1009664
29212,1009718
35101,1009351
36977,1009268
38844,1009185
38844,1009558
38844,1009610
31378,1009189
31378,1009338
35795,1009189
35795,1009220
35795,1009297
35795,1010740
38889,1009281
38889,1009356
38889,1009366
38889,1009592
38889,1009662
30132,1009610
35694,1009268
32722,1009281
32722,1009378
32722,1009215
37996,1009219
37996,1009536
37996,1009233
37996,1009243
37996,1009257
37996,1009267
37996,1009313
37996,1009357
37996,1009381
37996,1009417
37996,1009465
37996,1009466
37996,1009546
37996,1009629
37996,1009673
37996,1009718
33868,1009664
37298,1009368
37298,1009421
37298,1009610
30327,1009610
32232,1009214
